file,contract,ground truth,vul_type
38362,AbstractENS,0,dangerous delegatecall
38362,Resolver,0,dangerous delegatecall
38362,Deed,0,dangerous delegatecall
38362,Registrar,0,dangerous delegatecall
38362,SellENS,0,dangerous delegatecall
38362,SellENSFactory,0,dangerous delegatecall
38370,Proxied,0,dangerous delegatecall
38370,Proxy,1,dangerous delegatecall
38370,DutchExchangeProxy,1,dangerous delegatecall
43085,Helper_ModifiableStorage,0,dangerous delegatecall
43126,Lib_ResolvedDelegateProxy,0,dangerous delegatecall
43189,ProxyReceiver,0,dangerous delegatecall
43210,Proxied,0,dangerous delegatecall
43210,Proxy,1,dangerous delegatecall
43210,DutchExchangeProxy,1,dangerous delegatecall
43311,Proxy,0,dangerous delegatecall
43354,UserAuth,0,dangerous delegatecall
43354,UserWallet,0,dangerous delegatecall
43367,AddressRecord,0,dangerous delegatecall
43367,UserAuth,0,dangerous delegatecall
43367,UserNote,0,dangerous delegatecall
43367,UserWallet,0,dangerous delegatecall
44224,ExperimentalProxy,0,dangerous delegatecall
44311,DelegateCaller,1,dangerous delegatecall
44417,Record,0,dangerous delegatecall
44417,InstaAccount,1,dangerous delegatecall
44428,InstaImplementationM2,0,dangerous delegatecall
44418,InstaAccountV2,1,dangerous delegatecall
44939,OwnedUpgradeabilityProxy,0,dangerous delegatecall
45085,Proxy,0,dangerous delegatecall
45086,Proxy,0,dangerous delegatecall
47235,Proxied,0,dangerous delegatecall
47235,Proxy,1,dangerous delegatecall
47235,DutchExchangeProxy,1,dangerous delegatecall
47236,Proxied,0,dangerous delegatecall
47236,Proxy,1,dangerous delegatecall
47236,DutchExchangeProxy,1,dangerous delegatecall
510,AbstractStorage,0,ether frozen
1138,Destroy,0,ether frozen
1517,ProxyCrop,0,ether frozen
2004,Oracle,0,ether frozen
2004,Proxied,0,ether frozen
2004,Proxy,1,ether frozen
2004,CentralizedBugOracleData,0,ether frozen
2004,CentralizedBugOracleProxy,0,ether frozen
2004,CentralizedBugOracle,0,ether frozen
2248,Dispatcher,1,ether frozen
2860,Ownable,0,ether frozen
2860,LikeCoinInterface,0,ether frozen
2860,ArtMuseumBase,0,ether frozen
2860,ArtMuseum,0,ether frozen
3521,ERC165,0,ether frozen
3521,ERC721Basic,0,ether frozen
3521,ERC721Enumerable,0,ether frozen
3521,ERC721Metadata,0,ether frozen
3521,ERC721,0,ether frozen
3521,ProxyOwnable,0,ether frozen
3521,CodexRecordProxy,1,ether frozen
3721,Proxied,0,ether frozen
3721,Proxy,1,ether frozen
3721,DutchExchangeProxy,1,ether frozen
3972,Owned,0,ether frozen
3972,TokenDB,0,ether frozen
3972,Token,0,ether frozen
3972,Ico,1,ether frozen
4617,Proxy,1,ether frozen
4617,ProxyFactory,0,ether frozen
5321,Proxied,0,ether frozen
5321,Proxy,1,ether frozen
5321,DutchExchangeProxy,1,ether frozen
5332,CrowdsaleTokenInterface,0,ether frozen
5332,CrowdsaleLimit,0,ether frozen
5332,Ownable,0,ether frozen
5332,Haltable,0,ether frozen
5332,Crowdsale,0,ether frozen
5349,Proxied,0,ether frozen
5349,Proxy,1,ether frozen
5349,DutchExchangeProxy,1,ether frozen
5380,LikeCoinInterface,0,ether frozen
5380,Ownable,0,ether frozen
5380,ArtMuseumBase,0,ether frozen
5380,ArtMuseum,1,ether frozen
5854,Owned,0,ether frozen
5854,SafeDecimalMath,0,ether frozen
5854,SelfDestructible,0,ether frozen
5854,Owned,0,ether frozen
5854,TokenState,0,ether frozen
5854,Proxy,0,ether frozen
5854,Proxyable,0,ether frozen
5854,ExternStateToken,0,ether frozen
5854,FeeToken,0,ether frozen
5854,LimitedSetup,0,ether frozen
5854,HavvenEscrow,0,ether frozen
5854,Havven,0,ether frozen
5854,Court,0,ether frozen
5854,Nomin,0,ether frozen
5854,NominAirdropper,0,ether frozen
5901,Proxied,0,ether frozen
5901,Proxy,1,ether frozen
5901,DutchExchangeProxy,1,ether frozen
6043,ERC20Interface,0,ether frozen
6043,ERC223Interface,0,ether frozen
6043,owned,0,ether frozen
6043,ContractReceiver,0,ether frozen
6043,SPFCTokenType,0,ether frozen
6043,ERC20Token,0,ether frozen
6043,TimeVaultToken,0,ether frozen
6043,StandardToken,0,ether frozen
6043,StandardTokenExt,0,ether frozen
6043,OwnershipTransferrable,0,ether frozen
6043,VersionedToken,1,ether frozen
6043,SPFCToken,1,ether frozen
6043,SPFCTokenImpl,0,ether frozen
7003,AbstractSweeper,0,ether frozen
7003,Token,0,ether frozen
7003,DefaultSweeper,0,ether frozen
7003,UserWallet,1,ether frozen
7003,AbstractSweeperList,0,ether frozen
7003,Controller,0,ether frozen
7129,Proxied,0,ether frozen
7129,Proxy,1,ether frozen
7129,DutchExchangeProxy,1,ether frozen
7066,SafeMath,0,ether frozen
7066,Token,0,ether frozen
7066,AbstractToken,0,ether frozen
7066,EURSToken,0,ether frozen
7493,Proxied,0,ether frozen
7493,Proxy,1,ether frozen
7493,Token,0,ether frozen
7493,StandardTokenData,0,ether frozen
7493,StandardToken,0,ether frozen
7493,TokenFRT,0,ether frozen
7494,Proxied,0,ether frozen
7494,Proxy,1,ether frozen
7494,DutchExchangeProxy,1,ether frozen
7628,Roles,0,ether frozen
7628,Storage,0,ether frozen
7628,Registry,1,ether frozen
7628,FKXIdentitiesV1,0,ether frozen
8680,DSAuthority,0,ether frozen
8680,DSAuthEvents,0,ether frozen
8680,DSAuth,0,ether frozen
8680,DSNote,0,ether frozen
8680,DSProxy,1,ether frozen
8680,DSProxyFactory,0,ether frozen
8680,DSProxyCache,0,ether frozen
8680,ProxyRegistry,0,ether frozen
10708,Owned,0,ether frozen
10708,Proxyable,0,ether frozen
10708,Proxy,1,ether frozen
10726,Main0003_setupSBSigners,0,ether frozen
10726,MultiSig,1,ether frozen
10726,StabilityBoardProxy,0,ether frozen
11074,MultiEventsHistoryAdapter,0,ether frozen
11074,Emitter,0,ether frozen
11074,Owned,0,ether frozen
11074,ERC20Interface,0,ether frozen
11074,Object,0,ether frozen
11074,ProxyEventsEmitter,0,ether frozen
11074,ATxPlatform,0,ether frozen
11089,Proxied,0,ether frozen
11089,Proxy,1,ether frozen
11089,DutchExchangeProxy,1,ether frozen
11772,AbstractSweeper,0,ether frozen
11772,Token,0,ether frozen
11772,UserWallet,1,ether frozen
12692,References,0,ether frozen
12692,AuthorizedList,0,ether frozen
12692,Authorized,0,ether frozen
12692,main,1,ether frozen
13000,Ownable,0,ether frozen
13000,ERC20,0,ether frozen
13000,BasicToken,0,ether frozen
13000,ERC223Receiver,0,ether frozen
13000,ERC677,0,ether frozen
13000,TokenHolder,0,ether frozen
13000,ColuLocalCurrency,0,ether frozen
13000,Standard223Receiver,1,ether frozen
13000,TokenOwnable,0,ether frozen
13000,Standard677Token,0,ether frozen
13000,MarketMaker,0,ether frozen
13000,IEllipseMarketMaker,0,ether frozen
13000,EllipseMarketMaker,1,ether frozen
13000,CurrencyFactory,0,ether frozen
14108,DelegateProxy,1,ether frozen
14108,Delegatable,0,ether frozen
14108,Proxy,0,ether frozen
14677,Ownable,0,ether frozen
14677,TokenSwap,0,ether frozen
14677,ApproveAndCallFallBack,0,ether frozen
14677,CoinvestToken,0,ether frozen
16372,Ownable,0,ether frozen
16372,Pausable,0,ether frozen
16372,IController,0,ether frozen
16372,IManager,0,ether frozen
16372,Manager,0,ether frozen
16372,ManagerProxyTarget,0,ether frozen
16372,ManagerProxy,0,ether frozen
18102,EtherDeltaI,0,ether frozen
18102,KeyValueStorage,0,ether frozen
18102,StorageStateful,0,ether frozen
18102,StorageConsumer,0,ether frozen
18102,Token,0,ether frozen
18102,EnclavesDEXProxy,0,ether frozen
20625,ERC20Interface,0,ether frozen
20625,ERC223Interface,0,ether frozen
20625,ELTTokenType,0,ether frozen
20625,ContractReceiver,0,ether frozen
20625,owned,0,ether frozen
20625,ERC20Token,0,ether frozen
20625,TimeVaultInterface,0,ether frozen
20625,TimeVaultToken,0,ether frozen
20625,StandardToken,0,ether frozen
20625,StandardTokenExt,0,ether frozen
20625,VersionedToken,1,ether frozen
20625,ELTToken,1,ether frozen
20625,ELTTokenImpl,0,ether frozen
20681,AbstractSweeper,0,ether frozen
20681,Token,0,ether frozen
20681,DefaultSweeper,0,ether frozen
20681,UserWallet,0,ether frozen
20681,AbstractSweeperList,0,ether frozen
20681,Controller,0,ether frozen
20681,Proxy,0,ether frozen
20740,Ownable,0,ether frozen
20740,UpgradableStorage,0,ether frozen
20740,Upgradable,0,ether frozen
20740,KnowledgeProxy,0,ether frozen
20869,CrowdsaleLimit,0,ether frozen
20869,Ownable,0,ether frozen
20869,ERC20Basic,0,ether frozen
20869,ERC20,0,ether frozen
20869,Haltable,0,ether frozen
20869,Crowdsale,0,ether frozen
20869,BasicToken,0,ether frozen
20869,StandardToken,0,ether frozen
20869,MintableToken,0,ether frozen
20869,ReleasableToken,0,ether frozen
20869,CrowdsaleToken,0,ether frozen
20874,CrowdsaleLimit,0,ether frozen
20874,Ownable,0,ether frozen
20874,ERC20Basic,0,ether frozen
20874,ERC20,0,ether frozen
20874,Haltable,0,ether frozen
20874,Crowdsale,0,ether frozen
20874,BasicToken,0,ether frozen
20874,StandardToken,0,ether frozen
20874,MintableToken,0,ether frozen
20874,ReleasableToken,0,ether frozen
20874,ReleasableToken,0,ether frozen
20874,CrowdsaleToken,0,ether frozen
21312,Proxied,0,ether frozen
21312,Proxy,1,ether frozen
21312,DutchExchangeProxy,1,ether frozen
21313,Proxied,0,ether frozen
21313,Proxy,1,ether frozen
21313,DutchExchangeProxy,1,ether frozen
21314,Proxied,0,ether frozen
21314,Proxy,1,ether frozen
21314,DutchExchangeProxy,1,ether frozen
22218,BdpBaseData,0,ether frozen
22218,BdpContracts,0,ether frozen
22218,BdpEntryPoint,0,ether frozen
22229,MultiSigStub,1,ether frozen
22229,MultiSigFactory,0,ether frozen
22320,DSAuthority,0,ether frozen
22320,DSAuthEvents,0,ether frozen
22320,DSAuth,0,ether frozen
22320,DSMath,0,ether frozen
22320,DSNote,0,ether frozen
22320,ERC20Events,0,ether frozen
22320,ERC20,0,ether frozen
22320,TxManager,0,ether frozen
21344,Proxied,0,ether frozen
22344,Proxy,1,ether frozen
22344,DutchExchangeProxy,1,ether frozen
21345,Proxied,0,ether frozen
22345,Proxy,1,ether frozen
22345,DutchExchangeProxy,1,ether frozen
22648,BdpBaseData,0,ether frozen
22648,BdpEntryPoint,0,ether frozen
22943,owned,0,ether frozen
22943,tokenRecipient,0,ether frozen
22943,token,0,ether frozen
22943,OldToken,0,ether frozen
22943,Ohni,0,ether frozen
23089,Ownable,0,ether frozen
23089,ERC20Basic,0,ether frozen
23089,ERC20,0,ether frozen
23089,TokenRecipient,0,ether frozen
23089,DelegateProxy,1,ether frozen
23089,WyvernDAOProxy,1,ether frozen
23604,owned,0,ether frozen
23604,tokenRecipient,0,ether frozen
23604,token,0,ether frozen
24277,DBC,0,ether frozen
24277,Owned,0,ether frozen
24277,Version,0,ether frozen
24277,DSMath,0,ether frozen
24277,Shares,0,ether frozen
24277,Asset,0,ether frozen
24277,RestrictedShares,0,ether frozen
24277,WETH9_,0,ether frozen
25217,ERC20,0,ether frozen
25217,BasicToken,0,ether frozen
25217,ERC677,0,ether frozen
25217,Ownable,0,ether frozen
25217,TokenHolder,0,ether frozen
25217,ColuLocalCurrency,0,ether frozen
25217,ERC223Receiver,0,ether frozen
25217,Standard223Receiver,0,ether frozen
25217,TokenOwnable,0,ether frozen
25217,MarketMaker,0,ether frozen
25217,EllipseMarketMaker,0,ether frozen
25217,IEllipseMarketMaker,0,ether frozen
25217,CurrencyFactory,0,ether frozen
25219,ERC223Receiver,0,ether frozen
25219,MarketMaker,0,ether frozen
25219,IEllipseMarketMaker,0,ether frozen
25219,ERC20,0,ether frozen
25219,Ownable,0,ether frozen
25219,Standard223Receiver,1,ether frozen
25219,TokenOwnable,0,ether frozen
25219,EllipseMarketMakerLib,0,ether frozen
25335,DSAuthority,0,ether frozen
25335,DSAuthEvents,0,ether frozen
25335,DSAuth,0,ether frozen
25335,DSNote,0,ether frozen
25335,DSProxy,1,ether frozen
25335,DSProxyCache,0,ether frozen
25456,ThisMustBeFirst,0,ether frozen
25456,AuthorizedList,0,ether frozen
25456,CodeTricks,0,ether frozen
25456,Authorized,0,ether frozen
25456,Router,1,ether frozen
26284,DelegateProxy,1,ether frozen
26284,Delegatable,0,ether frozen
26284,Parsec,0,ether frozen
26431,Proxied,0,ether frozen
26431,Proxy,1,ether frozen
26431,DutchExchangeProxy,1,ether frozen
27767,IERC20Token,0,ether frozen
27767,RegaUtils,0,ether frozen
27767,ERC20Token,0,ether frozen
27767,RSTBase,0,ether frozen
27767,TokenControllerBase,0,ether frozen
27767,VotingControllerBase,0,ether frozen
27767,FeesControllerBase,0,ether frozen
27767,RiskSharingToken,1,ether frozen
29219,Dispatchable,0,ether frozen
29219,SimpleDispatcher,1,ether frozen
29219,PersonalCrowdsaleProxyDispatcher,1,ether frozen
29219,CrowdsaleProxy,0,ether frozen
29219,PersonalCrowdsaleProxy,0,ether frozen
29219,CrowdsaleProxyFactory,0,ether frozen
29717,AbstractSweeper,0,ether frozen
29717,Token,0,ether frozen
29717,DefaultSweeper,0,ether frozen
29717,UserWallet,1,ether frozen
29717,AbstractSweeperList,0,ether frozen
29717,Controller,0,ether frozen
29842,LANDStorage,0,ether frozen
29842,AssetRegistryStorage,0,ether frozen
29842,OwnableStorage,0,ether frozen
29842,ProxyStorage,0,ether frozen
29842,Storage,0,ether frozen
29842,DelegateProxy,1,ether frozen
29842,IApplication,0,ether frozen
29842,Proxy,0,ether frozen
29842,LANDProxy,0,ether frozen
29999,Proxied,0,ether frozen
29999,Proxy,1,ether frozen
29999,DutchExchangeProxy,1,ether frozen
30357,testBank,0,ether frozen
30358,loglibs,0,ether frozen
30358,debugContract,0,ether frozen
30679,MultiSigStub,0,ether frozen
30679,Lib,0,ether frozen
30692,firstTest,0,ether frozen
30740,AbstractSweeper,0,ether frozen
30740,Token,0,ether frozen
30740,DefaultSweeper,0,ether frozen
30740,UserWallet,1,ether frozen
30740,AbstractSweeperList,0,ether frozen
30740,Controller,0,ether frozen
33425,AdminInterface,0,ether frozen
33567,Proxied,0,ether frozen
33567,Proxy,1,ether frozen
33567,DutchExchangeProxy,1,ether frozen
33727,Dispatcher,1,ether frozen
33728,ReadOnlyToken,0,ether frozen
33728,Upgradeable,0,ether frozen
33728,TokenReceiver,0,ether frozen
33728,Token,0,ether frozen
33728,NotifyingToken,0,ether frozen
33728,ReadOnlyTokenImpl,0,ether frozen
33728,TokenImpl,0,ether frozen
33728,NotifyingTokenImpl,0,ether frozen
33728,ExternalToken,0,ether frozen
33728,BitcoinToken,0,ether frozen
33741,EDProxy,1,ether frozen
33799,caller,1,ether frozen
33930,ExternalToken,0,ether frozen
34410,Router,0,ether frozen
34483,Conductor,0,ether frozen
38293,Proxied,0,ether frozen
38293,Proxy,1,ether frozen
38293,DutchExchangeProxy,1,ether frozen
38362,AbstractENS,0,ether frozen
38362,Resolver,0,ether frozen
38362,Deed,0,ether frozen
38362,Registrar,0,ether frozen
38362,SellENS,0,ether frozen
38362,SellENSFactory,0,ether frozen
38370,Proxied,0,ether frozen
38370,Proxy,1,ether frozen
38370,DutchExchangeProxy,1,ether frozen
43085,Helper_ModifiableStorage,1,ether frozen
43126,Lib_ResolvedDelegateProxy,1,ether frozen
43189,ProxyReceiver,1,ether frozen
43210,Proxied,0,ether frozen
43210,Proxy,1,ether frozen
43210,DutchExchangeProxy,1,ether frozen
43311,Proxy,1,ether frozen
43354,UserAuth,0,ether frozen
43354,UserWallet,1,ether frozen
43367,AddressRecord,0,ether frozen
43367,UserAuth,0,ether frozen
43367,UserNote,0,ether frozen
43367,UserWallet,1,ether frozen
44224,ExperimentalProxy,0,ether frozen
44311,DelegateCaller,1,ether frozen
44417,Record,0,ether frozen
44417,InstaAccount,0,ether frozen
44428,InstaImplementationM2,0,ether frozen
44418,InstaAccountV2,0,ether frozen
44939,OwnedUpgradeabilityProxy,0,ether frozen
45085,Proxy,0,ether frozen
45086,Proxy,0,ether frozen
47235,Proxied,0,ether frozen
47235,Proxy,1,ether frozen
47235,DutchExchangeProxy,1,ether frozen
47236,Proxied,0,ether frozen
47236,Proxy,1,ether frozen
47236,DutchExchangeProxy,1,ether frozen
3,Ownable,0,unchecked external call
3,ContractReceiver,0,unchecked external call
3,NIZIGEN,0,unchecked external call
3,ERC223,0,unchecked external call
8,Token,0,unchecked external call
8,StandardToken,0,unchecked external call
8,TokenGreeneum,0,unchecked external call
10,Token,0,unchecked external call
