---------------------------------------
Begin Slurm Prolog: Nov-19-2024 00:07:52
Job ID:    953056
User ID:   zyahn3
Account:   scs
Job name:  finetuningNxcode
Partition: coc-gpu
---------------------------------------
/home/hice1/zyahn3/.conda/envs/BugScanner
Loading checkpoint shards:   0%|          | 0/2 [00:00<?, ?it/s]
 33%|███▎      | 904/2780 [1:15:36<2:4{'loss': 0.8466, 'grad_norm': 0.14891359210014343, 'learning_rate': 0.0002, 'epoch': 0.04}
{'loss': 0.5386, 'grad_norm': 0.17255420982837677, 'learning_rate': 0.0002, 'epoch': 0.07}
{'loss': 0.375, 'grad_norm': 0.12065910547971725, 'learning_rate': 0.0002, 'epoch': 0.11}
{'loss': 0.3212, 'grad_norm': 0.20963352918624878, 'learning_rate': 0.0002, 'epoch': 0.14}
{'loss': 0.2906, 'grad_norm': 0.17753349244594574, 'learning_rate': 0.0002, 'epoch': 0.18}
{'loss': 0.3363, 'grad_norm': 0.09243308752775192, 'learning_rate': 0.0002, 'epoch': 0.22}
{'loss': 0.3779, 'grad_norm': 0.11129089444875717, 'learning_rate': 0.0002, 'epoch': 0.25}
{'loss': 0.289, 'grad_norm': 0.13416235148906708, 'learning_rate': 0.0002, 'epoch': 0.29}
{'loss': 0.3427, 'grad_norm': 0.11422756314277649, 'learning_rate': 0.0002, 'epoch': 0.32}
{'loss': 0.2234, 'grad_norm': 0.1698223501443863, 'learning_rate': 0.0002, 'epoch': 0.36}
{'loss': 0.3834, 'grad_norm': 0.16258984804153442, 'learning_rate': 0.0002, 'epoch': 0.39}
{'loss': 0.2943, 'grad_norm': 0.13182294368743896, 'learning_rate': 0.0002, 'epoch': 0.43}
{'loss': 0.2619, 'grad_norm': 0.20166079699993134, 'learning_rate': 0.0002, 'epoch': 0.47}
{'loss': 0.1289, 'grad_norm': 0.08307907730340958, 'learning_rate': 0.0002, 'epoch': 0.5}
{'loss': 0.2323, 'grad_norm': 0.08655897527933121, 'learning_rate': 0.0002, 'epoch': 0.54}
{'loss': 0.3095, 'grad_norm': 0.12338341027498245, 'learning_rate': 0.0002, 'epoch': 0.57}
{'loss': 0.3153, 'grad_norm': 0.1508675217628479, 'learning_rate': 0.0002, 'epoch': 0.61}
{'loss': 0.1958, 'grad_norm': 0.09149405360221863, 'learning_rate': 0.0002, 'epoch': 0.65}
{'loss': 0.2587, 'grad_norm': 0.1268017739057541, 'learning_rate': 0.0002, 'epoch': 0.68}
{'loss': 0.3389, 'grad_norm': 0.13908100128173828, 'learning_rate': 0.0002, 'epoch': 0.72}
{'loss': 0.2215, 'grad_norm': 0.02014891244471073, 'learning_rate': 0.0002, 'epoch': 0.75}
{'loss': 0.2751, 'grad_norm': 0.15240709483623505, 'learning_rate': 0.0002, 'epoch': 0.79}
{'loss': 0.1776, 'grad_norm': 0.09482987225055695, 'learning_rate': 0.0002, 'epoch': 0.83}
{'loss': 0.2584, 'grad_norm': 0.20554612576961517, 'learning_rate': 0.0002, 'epoch': 0.86}
{'loss': 0.3249, 'grad_norm': 0.1096988394856453, 'learning_rate': 0.0002, 'epoch': 0.9}
{'loss': 0.2222, 'grad_norm': 0.04286736249923706, 'learning_rate': 0.0002, 'epoch': 0.93}
{'loss': 0.135, 'grad_norm': 0.12081587314605713, 'learning_rate': 0.0002, 'epoch': 0.97}
{'loss': 0.2705, 'grad_norm': 0.08131998777389526, 'learning_rate': 0.0002, 'epoch': 1.01}
{'loss': 0.1898, 'grad_norm': 0.15110242366790771, 'learning_rate': 0.0002, 'epoch': 1.04}
{'loss': 0.2024, 'grad_norm': 0.2589232623577118, 'learning_rate': 0.0002, 'epoch': 1.08}
{'loss': 0.1828, 'grad_norm': 0.11056380718946457, 'learning_rate': 0.0002, 'epoch': 1.11}
{'loss': 0.1985, 'grad_norm': 0.09307629615068436, 'learning_rate': 0.0002, 'epoch': 1.15}
{'loss': 0.2559, 'grad_norm': 0.12638698518276215, 'learning_rate': 0.0002, 'epoch': 1.18}
{'loss': 0.2045, 'grad_norm': 0.10481433570384979, 'learning_rate': 0.0002, 'epoch': 1.22}
{'loss': 0.2064, 'grad_norm': 0.07020950317382812, 'learning_rate': 0.0002, 'epoch': 1.26}
{'loss': 0.1833, 'grad_norm': 0.0937475636601448, 'learning_rate': 0.0002, 'epoch': 1.29}
{'loss': 0.2292, 'grad_norm': 0.10557997971773148, 'learning_rate': 0.0002, 'epoch': 1.33}
{'loss': 0.1694, 'grad_norm': 0.1281730681657791, 'learning_rate': 0.0002, 'epoch': 1.36}
{'loss': 0.1556, 'grad_norm': 0.0698896050453186, 'learning_rate': 0.0002, 'epoch': 1.4}
{'loss': 0.1326, 'grad_norm': 0.1068921685218811, 'learning_rate': 0.0002, 'epoch': 1.44}
{'loss': 0.1802, 'grad_norm': 0.0810914933681488, 'learning_rate': 0.0002, 'epoch': 1.47}
{'loss': 0.2362, 'grad_norm': 0.1715366393327713, 'learning_rate': 0.0002, 'epoch': 1.51}
{'loss': 0.1325, 'grad_norm': 0.012682793661952019, 'learning_rate': 0.0002, 'epoch': 1.54}
{'loss': 0.1575, 'grad_norm': 0.15421298146247864, 'learning_rate': 0.0002, 'epoch': 1.58}
{'loss': 0.1219, 'grad_norm': 0.01725248619914055, 'learning_rate': 0.0002, 'epoch': 1.62}
{'loss': 0.1038, 'grad_norm': 0.0515788272023201, 'learning_rate': 0.0002, 'epoch': 1.65}
{'loss': 0.1263, 'grad_norm': 0.08513575047254562, 'learning_rate': 0.0002, 'epoch': 1.69}
{'loss': 0.1342, 'grad_norm': 0.09342586249113083, 'learning_rate': 0.0002, 'epoch': 1.72}
{'loss': 0.1303, 'grad_norm': 0.14283081889152527, 'learning_rate': 0.0002, 'epoch': 1.76}
{'loss': 0.1522, 'grad_norm': 0.13791579008102417, 'learning_rate': 0.0002, 'epoch': 1.8}
{'loss': 0.1637, 'grad_norm': 0.15739306807518005, 'learning_rate': 0.0002, 'epoch': 1.83}
{'loss': 0.0776, 'grad_norm': 0.011674676090478897, 'learning_rate': 0.0002, 'epoch': 1.87}
{'loss': 0.166, 'grad_norm': 0.09017690271139145, 'learning_rate': 0.0002, 'epoch': 1.9}
{'loss': 0.1599, 'grad_norm': 0.14475847780704498, 'learning_rate': 0.0002, 'epoch': 1.94}
{'loss': 0.106, 'grad_norm': 0.017480308189988136, 'learning_rate': 0.0002, 'epoch': 1.97}
{'loss': 0.0949, 'grad_norm': 0.12336666136980057, 'learning_rate': 0.0002, 'epoch': 2.01}
{'loss': 0.1211, 'grad_norm': 0.14141368865966797, 'learning_rate': 0.0002, 'epoch': 2.05}
{'loss': 0.095, 'grad_norm': 0.07911644130945206, 'learning_rate': 0.0002, 'epoch': 2.08}
{'loss': 0.1536, 'grad_norm': 0.15800493955612183, 'learning_rate': 0.0002, 'epoch': 2.12}
{'loss': 0.1207, 'grad_norm': 0.06752786040306091, 'learning_rate': 0.0002, 'epoch': 2.15}
{'loss': 0.0874, 'grad_norm': 0.012376784346997738, 'learning_rate': 0.0002, 'epoch': 2.19}
{'loss': 0.084, 'grad_norm': 0.011190914548933506, 'learning_rate': 0.0002, 'epoch': 2.23}
{'loss': 0.0791, 'grad_norm': 0.1248503103852272, 'learning_rate': 0.0002, 'epoch': 2.26}
{'loss': 0.0755, 'grad_norm': 0.11083275824785233, 'learning_rate': 0.0002, 'epoch': 2.3}
{'loss': 0.0554, 'grad_norm': 0.03132399171590805, 'learning_rate': 0.0002, 'epoch': 2.33}
{'loss': 0.1218, 'grad_norm': 0.07915113866329193, 'learning_rate': 0.0002, 'epoch': 2.37}
{'loss': 0.0919, 'grad_norm': 0.04490206763148308, 'learning_rate': 0.0002, 'epoch': 2.41}
{'loss': 0.0795, 'grad_norm': 0.19462023675441742, 'learning_rate': 0.0002, 'epoch': 2.44}
{'loss': 0.2553, 'grad_norm': 0.0827140361070633, 'learning_rate': 0.0002, 'epoch': 2.48}
{'loss': 0.0862, 'grad_norm': 0.08044921606779099, 'learning_rate': 0.0002, 'epoch': 2.51}
{'loss': 0.1442, 'grad_norm': 0.12440908700227737, 'learning_rate': 0.0002, 'epoch': 2.55}
{'loss': 0.0795, 'grad_norm': 0.09368369728326797, 'learning_rate': 0.0002, 'epoch': 2.59}
{'loss': 0.1293, 'grad_norm': 0.1711629331111908, 'learning_rate': 0.0002, 'epoch': 2.62}
{'loss': 0.0987, 'grad_norm': 0.04998980090022087, 'learning_rate': 0.0002, 'epoch': 2.66}
{'loss': 0.1665, 'grad_norm': 0.16277912259101868, 'learning_rate': 0.0002, 'epoch': 2.69}
{'loss': 0.1336, 'grad_norm': 0.07378829270601273, 'learning_rate': 0.0002, 'epoch': 2.73}
{'loss': 0.1803, 'grad_norm': 0.018827665597200394, 'learning_rate': 0.0002, 'epoch': 2.76}
{'loss': 0.1277, 'grad_norm': 0.15398843586444855, 'learning_rate': 0.0002, 'epoch': 2.8}
{'loss': 0.1048, 'grad_norm': 0.04740630090236664, 'learning_rate': 0.0002, 'epoch': 2.84}
{'loss': 0.1147, 'grad_norm': 0.08243441581726074, 'learning_rate': 0.0002, 'epoch': 2.87}
{'loss': 0.0885, 'grad_norm': 0.04599292203783989, 'learning_rate': 0.0002, 'epoch': 2.91}
{'loss': 0.1251, 'grad_norm': 0.10250327736139297, 'learning_rate': 0.0002, 'epoch': 2.94}
{'loss': 0.111, 'grad_norm': 0.09102645516395569, 'learning_rate': 0.0002, 'epoch': 2.98}
{'loss': 0.1009, 'grad_norm': 0.08921200782060623, 'learning_rate': 0.0002, 'epoch': 3.02}
{'loss': 0.0839, 'grad_norm': 0.15162062644958496, 'learning_rate': 0.0002, 'epoch': 3.05}
{'loss': 0.0852, 'grad_norm': 0.11876628547906876, 'learning_rate': 0.0002, 'epoch': 3.09}
{'loss': 0.0654, 'grad_norm': 0.14932282269001007, 'learning_rate': 0.0002, 'epoch': 3.12}
{'loss': 0.1232, 'grad_norm': 0.1342894732952118, 'learning_rate': 0.0002, 'epoch': 3.16}
{'loss': 0.0902, 'grad_norm': 0.13037611544132233, 'learning_rate': 0.0002, 'epoch': 3.2}
{'loss': 0.0621, 'grad_norm': 0.11553113907575607, 'learning_rate': 0.0002, 'epoch': 3.23}
4:30,  5.26s/it]
 33%|███▎      | 905/2780 [1:15:42<2:50:35,  5.46s/it]
 33%|███▎      | 906/2780 [1:15:45<2:34:33,  4.95s/it]
 33%|███▎      | 907/2780 [1:15:52<2:46:22,  5.33s/it]
 33%|███▎      | 908/2780 [1:15:58<2:54:41,  5.60s/it]
 33%|███▎      | 909/2780 [1:16:04<3:00:26,  5.79s/it]
 33%|███▎      | 910/2780 [1:16:09<2:54:12,  5.59s/it]
                                                      

 33%|███▎      | 910/2780 [1:16:09<2:54:12,  5.59s/it]
 33%|███▎      | 911/2780 [1:16:13<2:35:36,  5.00s/it]
 33%|███▎      | 912/2780 [1:16:19<2:43:56,  5.27s/it]
 33%|███▎      | 913/2780 [1:16:23<2:31:51,  4.88s/it]
 33%|███▎      | 914/2780 [1:16:26<2:19:59,  4.50s/it]
 33%|███▎      | 915/2780 [1:16:32<2:25:49,  4.69s/it]
 33%|███▎      | 916/2780 [1:16:36<2:19:52,  4.50s/it]
 33%|███▎      | 917/2780 [1:16:38<1:59:20,  3.84s/it]
 33%|███▎      | 918/2780 [1:16:44<2:21:24,  4.56s/it]
 33%|███▎      | 919/2780 [1:16:49<2:26:40,  4.73s/it]
 33%|███▎      | 920/2780 [1:16:53<2:21:56,  4.58s/it]
                                                      

 33%|███▎      | 920/2780 [1:16:53<2:21:56,  4.58s/it]
 33%|███▎      | 921/2780 [1:16:57<2:16:07,  4.39s/it]
 33%|███▎      | 922/2780 [1:17:04<2:33:00,  4.94s/it]
 33%|███▎      | 923/2780 [1:17:07<2:17:19,  4.44s/it]
 33%|███▎      | 924/2780 [1:17:11<2:13:51,  4.33s/it]
 33%|███▎      | 925/2780 [1:17:17<2:27:26,  4.77s/it]
 33%|███▎      | 926/2780 [1:17:23<2:36:38,  5.07s/it]
 33%|███▎      | 927/2780 [1:17:26<2:25:12,  4.70s/it]
 33%|███▎      | 928/2780 [1:17:33<2:39:10,  5.16s/it]
 33%|███▎      | 929/2780 [1:17:38<2:39:04,  5.16s/it]
 33%|███▎      | 930/2780 [1:17:44<2:53:01,  5.61s/it]
                                                      

 33%|███▎      | 930/2780 [1:17:44<2:53:01,  5.61s/it]
 33%|███▎      | 931/2780 [1:17:48<2:37:40,  5.12s/it]
 34%|███▎      | 932/2780 [1:17:52<2:26:53,  4.77s/it]
 34%|███▎      | 933/2780 [1:17:56<2:19:19,  4.53s/it]
 34%|███▎      | 934/2780 [1:18:01<2:24:52,  4.71s/it]
 34%|███▎      | 935/2780 [1:18:08<2:38:46,  5.16s/it]
 34%|███▎      | 936/2780 [1:18:12<2:30:04,  4.88s/it]
 34%|███▎      | 937/2780 [1:18:18<2:42:19,  5.28s/it]
 34%|███▎      | 938/2780 [1:18:23<2:38:59,  5.18s/it]
 34%|███▍      | 939/2780 [1:18:29<2:43:19,  5.32s/it]
 34%|███▍      | 940/2780 [1:18:34<2:41:30,  5.27s/it]
                                                      

 34%|███▍      | 940/2780 [1:18:34<2:41:30,  5.27s/it]
 34%|███▍      | 941/2780 [1:18:40<2:50:50,  5.57s/it]
 34%|███▍      | 942/2780 [1:18:46<2:56:41,  5.77s/it]
 34%|███▍      | 943/2780 [1:18:52<2:57:37,  5.80s/it]
 34%|███▍      | 944/2780 [1:18:57<2:46:21,  5.44s/it]
 34%|███▍      | 945/2780 [1:19:03<2:51:43,  5.62s/it]
 34%|███▍      | 946/2780 [1:19:08<2:47:24,  5.48s/it]
 34%|███▍      | 947/2780 [1:19:12<2:37:46,  5.16s/it]
 34%|███▍      | 948/2780 [1:19:18<2:44:15,  5.38s/it]
 34%|███▍      | 949/2780 [1:19:25<2:51:52,  5.63s/it]
 34%|███▍      | 950/2780 [1:19:28<2:30:05,  4.92s/it]
                                                      

 34%|███▍      | 950/2780 [1:19:28<2:30:05,  4.92s/it]
 34%|███▍      | 951/2780 [1:19:34<2:41:55,  5.31s/it]
 34%|███▍      | 952/2780 [1:19:36<2:11:24,  4.31s/it]
 34%|███▍      | 953/2780 [1:19:41<2:14:43,  4.42s/it]
 34%|███▍      | 954/2780 [1:19:45<2:11:01,  4.31s/it]
 34%|███▍      | 955/2780 [1:19:49<2:14:52,  4.43s/it]
 34%|███▍      | 956/2780 [1:19:54<2:16:30,  4.49s/it]
 34%|███▍      | 957/2780 [1:19:59<2:15:55,  4.47s/it]
 34%|███▍      | 958/2780 [1:20:02<2:04:59,  4.12s/it]
 34%|███▍      | 959/2780 [1:20:04<1:47:40,  3.55s/it]
 35%|███▍      | 960/2780 [1:20:08<1:48:53,  3.59s/it]
                                                      

 35%|███▍      | 960/2780 [1:20:08<1:48:53,  3.59s/it]
 35%|███▍      | 961/2780 [1:20:11<1:41:42,  3.35s/it]
 35%|███▍      | 962/2780 [1:20:17<2:07:40,  4.21s/it]
 35%|███▍      | 963/2780 [1:20:21<2:09:49,  4.29s/it]
 35%|███▍      | 964/2780 [1:20:27<2:27:18,  4.87s/it]
 35%|███▍      | 965/2780 [1:20:33<2:29:39,  4.95s/it]
 35%|███▍      | 966/2780 [1:20:38<2:36:15,  5.17s/it]
 35%|███▍      | 967/2780 [1:20:43<2:33:23,  5.08s/it]
 35%|███▍      | 968/2780 [1:20:46<2:12:49,  4.40s/it]
 35%|███▍      | 969/2780 [1:20:51<2:17:18,  4.55s/it]
 35%|███▍      | 970/2780 [1:20:57<2:32:25,  5.05s/it]
                                                      

 35%|███▍      | 970/2780 [1:20:57<2:32:25,  5.05s/it]
 35%|███▍      | 971/2780 [1:21:01<2:19:04,  4.61s/it]
 35%|███▍      | 972/2780 [1:21:05<2:20:44,  4.67s/it]
 35%|███▌      | 973/2780 [1:21:11<2:25:00,  4.82s/it]
 35%|███▌      | 974/2780 [1:21:17<2:35:55,  5.18s/it]
 35%|███▌      | 975/2780 [1:21:21<2:28:07,  4.92s/it]
 35%|███▌      | 976/2780 [1:21:26<2:29:55,  4.99s/it]
 35%|███▌      | 977/2780 [1:21:31<2:31:03,  5.03s/it]
 35%|███▌      | 978/2780 [1:21:37<2:41:45,  5.39s/it]
 35%|███▌      | 979/2780 [1:21:42<2:37:22,  5.24s/it]
 35%|███▌      | 980/2780 [1:21:46<2:26:19,  4.88s/it]
                                                      

 35%|███▌      | 980/2780 [1:21:46<2:26:19,  4.88s/it]
 35%|███▌      | 981/2780 [1:21:49<2:07:17,  4.25s/it]
 35%|███▌      | 982/2780 [1:21:55<2:24:59,  4.84s/it]
 35%|███▌      | 983/2780 [1:22:00<2:23:52,  4.80s/it]
 35%|███▌      | 984/2780 [1:22:05<2:21:38,  4.73s/it]
 35%|███▌      | 985/2780 [1:22:09<2:13:49,  4.47s/it]
 35%|███▌      | 986/2780 [1:22:15<2:29:26,  5.00s/it]
 36%|███▌      | 987/2780 [1:22:21<2:40:16,  5.36s/it]
 36%|███▌      | 988/2780 [1:22:25<2:27:43,  4.95s/it]
 36%|███▌      | 989/2780 [1:22:31<2:38:58,  5.33s/it]
 36%|███▌      | 990/2780 [1:22:34<2:13:19,  4.47s/it]
                                                      

 36%|███▌      | 990/2780 [1:22:34<2:13:19,  4.47s/it]
 36%|███▌      | 991/2780 [1:22:40<2:29:36,  5.02s/it]
 36%|███▌      | 992/2780 [1:22:43<2:12:02,  4.43s/it]
 36%|███▌      | 993/2780 [1:22:49<2:27:53,  4.97s/it]
 36%|███▌      | 994/2780 [1:22:55<2:38:05,  5.31s/it]
 36%|███▌      | 995/2780 [1:22:58<2:15:13,  4.55s/it]
 36%|███▌      | 996/2780 [1:23:04<2:30:02,  5.05s/it]
 36%|███▌      | 997/2780 [1:23:08<2:20:40,  4.73s/it]
 36%|███▌      | 998/2780 [1:23:13<2:24:08,  4.85s/it]
 36%|███▌      | 999/2780 [1:23:18<2:23:54,  4.85s/it]
 36%|███▌      | 1000/2780 [1:23:22<2:13:00,  4.48s/it]
                                                       

 36%|███▌      | 1000/2780 [1:23:22<2:13:00,  4.48s/it]/home/hice1/zyahn3/.local/lib/python3.9/site-packages/peft/utils/save_and_load.py:257: UserWarning: Setting `save_embedding_layers` to `True` as the embedding layer has been resized during finetuning.
  warnings.warn(
/home/hice1/zyahn3/.local/lib/python3.9/site-packages/torch/_dynamo/eval_frame.py:632: UserWarning: torch.utils.checkpoint: the use_reentrant parameter should be passed explicitly. In version 2.5 we will raise an exception if use_reentrant is not passed. use_reentrant=False is recommended, but if you need to preserve the current default behavior, you can pass use_reentrant=True. Refer to docs for more details on the differences between the two variants.
  return fn(*args, **kwargs)

 36%|███▌      | 1001/2780 [1:23:36<3:34:44,  7.24s/it]
 36%|███▌      | 1002/2780 [1:23:41<3:15:38,  6.60s/it]
 36%|███▌      | 1003/2780 [1:23:46<3:02:18,  6.16s/it]
 36%|███▌      | 1004/2780 [1:23:52<3:00:49,  6.11s/it]
 36%|███▌      | 1005/2780 [1:23:56<2:43:59,  5.54s/it]
 36%|███▌      | 1006/2780 [1:24:02<2:49:56,  5.75s/it]
 36%|███▌      | 1007/2780 [1:24:06<2:32:39,  5.17s/it]
 36%|███▋      | 1008/2780 [1:24:12<2:42:02,  5.49s/it]
 36%|███▋      | 1009/2780 [1:24:18<2:48:33,  5.71s/it]
 36%|███▋      | 1010/2780 [1:24:22<2:29:10,  5.06s/it]
                                                       

 36%|███▋      | 1010/2780 [1:24:22<2:29:10,  5.06s/it]
 36%|███▋      | 1011/2780 [1:24:24<1:59:25,  4.05s/it]
 36%|███▋      | 1012/2780 [1:24:27<1:53:04,  3.84s/it]
 36%|███▋      | 1013/2780 [1:24:32<2:01:27,  4.12s/it]
 36%|███▋      | 1014/2780 [1:24:37<2:08:27,  4.36s/it]
 37%|███▋      | 1015/2780 [1:24:43<2:24:33,  4.91s/it]
 37%|███▋      | 1016/2780 [1:24:48<2:25:59,  4.97s/it]
 37%|███▋      | 1017/2780 [1:24:54<2:37:06,  5.35s/it]
 37%|███▋      | 1018/2780 [1:24:59<2:27:05,  5.01s/it]
 37%|███▋      | 1019/2780 [1:25:04<2:29:02,  5.08s/it]
 37%|███▋      | 1020/2780 [1:25:10<2:36:55,  5.35s/it]
                                                       

 37%|███▋      | 1020/2780 [1:25:10<2:36:55,  5.35s/it]
 37%|███▋      | 1021/2780 [1:25:15<2:34:51,  5.28s/it]
 37%|███▋      | 1022/2780 [1:25:20<2:31:29,  5.17s/it]
 37%|███▋      | 1023/2780 [1:25:24<2:21:27,  4.83s/it]
 37%|███▋      | 1024/2780 [1:25:29<2:20:26,  4.80s/it]
 37%|███▋      | 1025/2780 [1:25:33<2:18:31,  4.74s/it]
 37%|███▋      | 1026/2780 [1:25:38<2:17:52,  4.72s/it]
 37%|███▋      | 1027/2780 [1:25:43<2:18:38,  4.75s/it]
 37%|███▋      | 1028/2780 [1:25:47<2:18:42,  4.75s/it]
 37%|███▋      | 1029/2780 [1:25:50<2:04:22,  4.26s/it]
 37%|███▋      | 1030/2780 [1:25:57<2:21:23,  4.85s/it]
                                                       

 37%|███▋      | 1030/2780 [1:25:57<2:21:23,  4.85s/it]
 37%|███▋      | 1031/2780 [1:26:01<2:19:07,  4.77s/it]
 37%|███▋      | 1032/2780 [1:26:06<2:19:21,  4.78s/it]
 37%|███▋      | 1033/2780 [1:26:11<2:24:19,  4.96s/it]
 37%|███▋      | 1034/2780 [1:26:17<2:26:25,  5.03s/it]
 37%|███▋      | 1035/2780 [1:26:21<2:17:43,  4.74s/it]
 37%|███▋      | 1036/2780 [1:26:27<2:30:38,  5.18s/it]
 37%|███▋      | 1037/2780 [1:26:31<2:22:27,  4.90s/it]
 37%|███▋      | 1038/2780 [1:26:36<2:23:53,  4.96s/it]
 37%|███▋      | 1039/2780 [1:26:43<2:34:51,  5.34s/it]
 37%|███▋      | 1040/2780 [1:26:49<2:42:28,  5.60s/it]
                                                       

 37%|███▋      | 1040/2780 [1:26:49<2:42:28,  5.60s/it]
 37%|███▋      | 1041/2780 [1:26:53<2:28:09,  5.11s/it]
 37%|███▋      | 1042/2780 [1:26:58<2:32:28,  5.26s/it]
 38%|███▊      | 1043/2780 [1:27:04<2:38:45,  5.48s/it]
 38%|███▊      | 1044/2780 [1:27:07<2:16:02,  4.70s/it]
 38%|███▊      | 1045/2780 [1:27:11<2:11:22,  4.54s/it]
 38%|███▊      | 1046/2780 [1:27:17<2:16:27,  4.72s/it]
 38%|███▊      | 1047/2780 [1:27:23<2:29:25,  5.17s/it]
 38%|███▊      | 1048/2780 [1:27:28<2:29:00,  5.16s/it]
 38%|███▊      | 1049/2780 [1:27:32<2:20:24,  4.87s/it]
 38%|███▊      | 1050/2780 [1:27:38<2:33:32,  5.33s/it]
                                                       

 38%|███▊      | 1050/2780 [1:27:38<2:33:32,  5.33s/it]
 38%|███▊      | 1051/2780 [1:27:45<2:41:13,  5.59s/it]
 38%|███▊      | 1052/2780 [1:27:49<2:27:02,  5.11s/it]
 38%|███▊      | 1053/2780 [1:27:53<2:17:03,  4.76s/it]
 38%|███▊      | 1054/2780 [1:27:57<2:13:32,  4.64s/it]
 38%|███▊      | 1055/2780 [1:27:59<1:51:59,  3.90s/it]
 38%|███▊      | 1056/2780 [1:28:04<2:02:39,  4.27s/it]
 38%|███▊      | 1057/2780 [1:28:09<2:09:33,  4.51s/it]
 38%|███▊      | 1058/2780 [1:28:14<2:08:37,  4.48s/it]
 38%|███▊      | 1059/2780 [1:28:20<2:23:32,  5.00s/it]
 38%|███▊      | 1060/2780 [1:28:26<2:33:57,  5.37s/it]
                                                       

 38%|███▊      | 1060/2780 [1:28:26<2:33:57,  5.37s/it]
 38%|███▊      | 1061/2780 [1:28:29<2:12:42,  4.63s/it]
 38%|███▊      | 1062/2780 [1:28:34<2:12:45,  4.64s/it]
 38%|███▊      | 1063/2780 [1:28:40<2:26:17,  5.11s/it]
 38%|███▊      | 1064/2780 [1:28:44<2:13:39,  4.67s/it]
 38%|███▊      | 1065/2780 [1:28:46<1:57:06,  4.10s/it]
 38%|███▊      | 1066/2780 [1:28:53<2:16:36,  4.78s/it]
 38%|███▊      | 1067/2780 [1:28:56<2:03:18,  4.32s/it]
 38%|███▊      | 1068/2780 [1:29:00<2:04:38,  4.37s/it]
 38%|███▊      | 1069/2780 [1:29:05<2:07:55,  4.49s/it]
 38%|███▊      | 1070/2780 [1:29:10<2:12:56,  4.66s/it]
                                                       

 38%|███▊      | 1070/2780 [1:29:10<2:12:56,  4.66s/it]
 39%|███▊      | 1071/2780 [1:29:16<2:24:15,  5.06s/it]
 39%|███▊      | 1072/2780 [1:29:23<2:34:04,  5.41s/it]
 39%|███▊      | 1073/2780 [1:29:26<2:21:40,  4.98s/it]
 39%|███▊      | 1074/2780 [1:29:33<2:32:10,  5.35s/it]
 39%|███▊      | 1075/2780 [1:29:38<2:32:50,  5.38s/it]
 39%|███▊      | 1076/2780 [1:29:44<2:34:48,  5.45s/it]
 39%|███▊      | 1077/2780 [1:29:50<2:41:16,  5.68s/it]
 39%|███▉      | 1078/2780 [1:29:55<2:36:34,  5.52s/it]
 39%|███▉      | 1079/2780 [1:30:01<2:42:28,  5.73s/it]
 39%|███▉      | 1080/2780 [1:30:05<2:25:13,  5.13s/it]
                                                       

 39%|███▉      | 1080/2780 [1:30:05<2:25:13,  5.13s/it]
 39%|███▉      | 1081/2780 [1:30:09<2:15:14,  4.78s/it]
 39%|███▉      | 1082/2780 [1:30:15<2:27:28,  5.21s/it]
 39%|███▉      | 1083/2780 [1:30:21<2:34:23,  5.46s/it]
 39%|███▉      | 1084/2780 [1:30:28<2:40:49,  5.69s/it]
 39%|███▉      | 1085/2780 [1:30:33<2:36:03,  5.52s/it]
 39%|███▉      | 1086/2780 [1:30:39<2:41:54,  5.73s/it]
 39%|███▉      | 1087/2780 [1:30:44<2:36:46,  5.56s/it]
 39%|███▉      | 1088/2780 [1:30:49<2:33:09,  5.43s/it]
 39%|███▉      | 1089/2780 [1:30:54<2:27:43,  5.24s/it]
 39%|███▉      | 1090/2780 [1:30:59<2:26:44,  5.21s/it]
                                                       

 39%|███▉      | 1090/2780 [1:30:59<2:26:44,  5.21s/it]
 39%|███▉      | 1091/2780 [1:31:04<2:22:48,  5.07s/it]
 39%|███▉      | 1092/2780 [1:31:10<2:35:53,  5.54s/it]
 39%|███▉      | 1093/2780 [1:31:17<2:41:34,  5.75s/it]
 39%|███▉      | 1094/2780 [1:31:22<2:36:21,  5.56s/it]
 39%|███▉      | 1095/2780 [1:31:28<2:41:51,  5.76s/it]
 39%|███▉      | 1096/2780 [1:31:34<2:45:39,  5.90s/it]
 39%|███▉      | 1097/2780 [1:31:39<2:39:08,  5.67s/it]
 39%|███▉      | 1098/2780 [1:31:46<2:43:40,  5.84s/it]
 40%|███▉      | 1099/2780 [1:31:52<2:43:26,  5.83s/it]
 40%|███▉      | 1100/2780 [1:31:57<2:43:31,  5.84s/it]
                                                       

 40%|███▉      | 1100/2780 [1:31:57<2:43:31,  5.84s/it]
 40%|███▉      | 1101/2780 [1:32:02<2:34:38,  5.53s/it]
 40%|███▉      | 1102/2780 [1:32:07<2:28:48,  5.32s/it]
 40%|███▉      | 1103/2780 [1:32:12<2:23:55,  5.15s/it]
 40%|███▉      | 1104/2780 [1:32:16<2:16:11,  4.88s/it]
 40%|███▉      | 1105/2780 [1:32:20<2:08:46,  4.61s/it]
 40%|███▉      | 1106/2780 [1:32:26<2:19:07,  4.99s/it]
 40%|███▉      | 1107/2780 [1:32:32<2:30:21,  5.39s/it]
 40%|███▉      | 1108/2780 [1:32:37<2:28:09,  5.32s/it]
 40%|███▉      | 1109/2780 [1:32:44<2:35:40,  5.59s/it]
